"Interval_length","group"
19.2323832945129,"CSA-M"
20.0895579244065,"CSA-M"
19.9980587997576,"CSA-M"
19.1726630883183,"CSA-M"
19.0348646127543,"CSA-M"
19.2327842931357,"CSA-Q"
20.3739224564791,"CSA-Q"
20.1804894149385,"CSA-Q"
12.3982493430254,"CSA-Q"
12.8362524521915,"CSA-Q"
6.79434904329239,"ITE-NUS"
7.09770026827091,"ITE-NUS"
5.99932752903088,"ITE-NUS"
7.38552016869698,"ITE-NUS"
4.59596413172812,"ITE-NUS"
12.7548934842117,"CSA-B"
10.4586653899503,"CSA-B"
13.5904289220679,"CSA-B"
12.7919911959853,"CSA-B"
10.0146079808667,"CSA-B"
