"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-679003.276579667,747012.434078667,4705898.13647059,4615403.73384615
"2",-2035342.08035667,2098342.64221933,4705898.13647059,4615403.73384615
"3",-2358675.04745467,2644008.255367,4705898.13647059,4615403.73384615
"4",-3748007.61718633,3590674.18859933,4705898.13647059,4615403.73384615
"5",-2246009.28211567,2468674.79218666,4705898.13647059,4615403.73384615
"6",-4357343.161892,3981006.32203966,4705898.13647059,4615403.73384615
"7",-966009.987364,963008.156927,4705898.13647059,4615403.73384615
"8",-2059339.77505167,2034343.807896,4705898.13647059,4615403.73384615
"9",-2459674.51519867,2559342.674643,4705898.13647059,4615403.73384615
"10",-2975337.36091767,3308008.31592334,4705898.13647059,4615403.73384615
"11",-2381006.79585067,2465344.40702533,4705898.13647059,4615403.73384615
"12",-4536341.18264034,4508007.14821533,4705898.13647059,4615403.73384615
"13",-2540341.721244,2846008.598908,4705898.13647059,4615403.73384615
"14",-1378010.481802,1538341.77514167,4705898.13647059,4615403.73384615
"15",-2090674.88174967,2091009.73687333,4705898.13647059,4615403.73384615
