"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-4425005.35546466,4588676.06911866,6666684.60111111,6666678.83166667
"2",-2533343.33268533,2919008.07161333,6666684.60111111,6666678.83166667
"3",-1753005.935239,1588007.342502,6666684.60111111,6666678.83166667
"4",-3071339.38372867,2980342.057661,6666684.60111111,6666678.83166667
"5",-4760674.94589066,5052342.105715,6666684.60111111,6666678.83166667
"6",-4935008.97476033,4457672.635133,6666684.60111111,6666678.83166667
"7",-3292342.59455534,3144674.30787234,6666684.60111111,6666678.83166667
"8",-3875006.71850733,4306341.032004,6666684.60111111,6666678.83166667
"9",-2677008.46173167,2709007.43828834,6666684.60111111,6666678.83166667
"10",-2753006.02478433,2924011.052049,6666684.60111111,6666678.83166667
"11",-3502673.95553133,3559006.91365333,6666684.60111111,6666678.83166667
"12",-4078008.21745434,4497341.14500834,6666684.60111111,6666678.83166667
"13",-1955340.15375033,1830340.81610133,6666684.60111111,6666678.83166667
"14",-3765344.517621,3579339.09408133,6666684.60111111,6666678.83166667
"15",-3472341.786497,3617008.431405,6666684.60111111,6666678.83166667
