"Interval_length","group"
11.1613477032757,"CSA-M"
10.4083885508197,"CSA-M"
10.6338010187438,"CSA-M"
14.4707144791072,"CSA-M"
12.159573539618,"CSA-M"
12.5333094226706,"CSA-M"
9.17147747789758,"CSA-M"
19.3056422364127,"CSA-M"
7.78304982942041,"CSA-M"
16.1361866027663,"CSA-M"
10.0625378040643,"CSA-M"
11.6449034312235,"CSA-M"
13.5468860599876,"CSA-M"
9.95755798556776,"CSA-M"
10.0861769153699,"CSA-M"
9.1374229967496,"CSA-M"
16.9732470955507,"CSA-M"
13.5239531595956,"CSA-M"
11.2600980423411,"CSA-M"
10.571796123678,"CSA-M"
11.3594768388008,"CSA-M"
11.6532856154228,"CSA-M"
10.186168330967,"CSA-M"
14.4655815878888,"CSA-M"
12.2183824962102,"CSA-M"
10.8512007737439,"CSA-M"
11.3191050648658,"CSA-M"
14.6630027887231,"CSA-M"
10.6990689644448,"CSA-M"
12.2399909936718,"CSA-M"
12.8235643335317,"CSA-M"
13.6011969972592,"CSA-M"
9.43511804584483,"CSA-M"
9.50166927651011,"CSA-M"
10.3901104910438,"CSA-M"
10.5829657656752,"CSA-M"
13.6313427087984,"CSA-M"
11.4569298551757,"CSA-M"
8.38392311678704,"CSA-M"
11.3719321564658,"CSA-M"
12.9129717419632,"CSA-M"
14.235018922293,"CSA-M"
10.508557915095,"CSA-M"
9.68530920246585,"CSA-M"
11.6956776070842,"CSA-M"
11.365366536806,"CSA-M"
23.9891598102959,"CSA-M"
13.0185257338573,"CSA-M"
14.3920989265565,"CSA-M"
19.6739008665698,"CSA-M"
16.1103559661654,"CSA-Q"
11.7706537017571,"CSA-Q"
12.2735821302965,"CSA-Q"
13.3908425312501,"CSA-Q"
14.320031577234,"CSA-Q"
14.301565690276,"CSA-Q"
30.7424494555066,"CSA-Q"
16.8661399851331,"CSA-Q"
12.7639243067062,"CSA-Q"
18.2580803604203,"CSA-Q"
11.8408819731115,"CSA-Q"
13.8731127650542,"CSA-Q"
17.0725301666002,"CSA-Q"
13.2608262283412,"CSA-Q"
12.6217248356339,"CSA-Q"
14.7348363076223,"CSA-Q"
14.3207582237339,"CSA-Q"
12.8443628230439,"CSA-Q"
18.2822338741798,"CSA-Q"
12.66512847561,"CSA-Q"
12.9747883147483,"CSA-Q"
13.4985539215705,"CSA-Q"
13.870165617411,"CSA-Q"
15.7731281899077,"CSA-Q"
15.8290172970417,"CSA-Q"
11.2077704618809,"CSA-Q"
11.0027652558044,"CSA-Q"
15.0342014235734,"CSA-Q"
12.3504363240486,"CSA-Q"
14.1505717019374,"CSA-Q"
12.9363949526325,"CSA-Q"
11.1662779723325,"CSA-Q"
16.13196876996,"CSA-Q"
13.1962699540023,"CSA-Q"
16.117623306041,"CSA-Q"
12.1825752620078,"CSA-Q"
15.6868842202364,"CSA-Q"
11.500321857951,"CSA-Q"
13.8878917517561,"CSA-Q"
13.308240817802,"CSA-Q"
16.3394077004265,"CSA-Q"
13.4160458589616,"CSA-Q"
16.0667673481792,"CSA-Q"
14.7725600561693,"CSA-Q"
16.4474203810518,"CSA-Q"
11.8759490932737,"CSA-Q"
14.081421554729,"CSA-Q"
18.5083444279101,"CSA-Q"
15.1540190240086,"CSA-Q"
14.0103527585247,"CSA-Q"
8.43902199378702,"ITE-NUC"
7.57312563305635,"ITE-NUC"
8.12443651171542,"ITE-NUC"
7.18438673615994,"ITE-NUC"
7.5832321133849,"ITE-NUC"
8.18090605045269,"ITE-NUC"
7.08900188769677,"ITE-NUC"
8.17932926292157,"ITE-NUC"
7.57918026087883,"ITE-NUC"
7.51106869018691,"ITE-NUC"
7.97558086094073,"ITE-NUC"
8.7041675915096,"ITE-NUC"
9.41477505641075,"ITE-NUC"
8.60489255009406,"ITE-NUC"
7.30706041217167,"ITE-NUC"
8.0830643405924,"ITE-NUC"
8.54204590084485,"ITE-NUC"
8.65492564209018,"ITE-NUC"
8.06987554265009,"ITE-NUC"
8.69678327300325,"ITE-NUC"
8.1678179826273,"ITE-NUC"
7.42953848694911,"ITE-NUC"
8.86745618733356,"ITE-NUC"
9.04510609998959,"ITE-NUC"
8.36598491435106,"ITE-NUC"
