"Interval_length","group"
15.3454914331368,"CSA-huber"
14.2478122335684,"CSA-huber"
13.8244300669463,"CSA-huber"
16.3041851589799,"CSA-huber"
16.697410934969,"CSA-huber"
15.0979536746933,"CSA-huber"
19.4887028094921,"CSA-huber"
15.3285890262943,"CSA-huber"
11.8558681470623,"CSA-huber"
15.8282608242778,"CSA-huber"
18.5786177846553,"CSA-huber"
15.1795798702644,"CSA-huber"
12.3203815798387,"CSA-huber"
9.263632913361,"CSA-huber"
13.4312043289205,"CSA-huber"
10.4601486000786,"CSA-huber"
11.9667056328099,"CSA-huber"
11.7443612462931,"CSA-huber"
19.427186059422,"CSA-huber"
14.6242254310614,"CSA-huber"
15.2333425031793,"CSA-huber"
15.206403860636,"CSA-huber"
13.8238008269772,"CSA-huber"
15.4600706038952,"CSA-huber"
17.995045830844,"CSA-huber"
14.6891872654166,"CSA-huber"
14.6301518284427,"CSA-huber"
13.125665063452,"CSA-huber"
17.0063709686084,"CSA-huber"
12.5452543836189,"CSA-huber"
12.4926024039472,"CSA-M"
14.2529441167932,"CSA-M"
13.9477434767933,"CSA-M"
12.0667143042289,"CSA-M"
11.4961183849362,"CSA-M"
12.4865329660528,"CSA-M"
12.7453346377053,"CSA-M"
14.52567220527,"CSA-M"
13.073681666029,"CSA-M"
16.8574514267625,"CSA-M"
12.5471746449892,"CSA-M"
12.5961410276131,"CSA-M"
16.3504651437311,"CSA-M"
12.6841056125204,"CSA-M"
12.8624647944427,"CSA-M"
14.0871043432311,"CSA-M"
17.041249961017,"CSA-M"
12.1567862159223,"CSA-M"
15.4140464090578,"CSA-M"
15.7860844418171,"CSA-M"
12.9418535131835,"CSA-M"
12.665490271015,"CSA-M"
14.7306032549359,"CSA-M"
14.6068446377564,"CSA-M"
13.1870685540575,"CSA-M"
11.1615490076429,"CSA-M"
11.8141335481784,"CSA-M"
13.1325638074446,"CSA-M"
14.4788596003841,"CSA-M"
13.0504497895665,"CSA-M"
15.4168870405114,"CSA-Q"
16.1118173964212,"CSA-Q"
14.824918117484,"CSA-Q"
14.0858217795232,"CSA-Q"
12.2748162421013,"CSA-Q"
13.7770271733055,"CSA-Q"
13.6858209408979,"CSA-Q"
14.9258224587699,"CSA-Q"
15.3941257119796,"CSA-Q"
15.2466315640426,"CSA-Q"
14.1322712601916,"CSA-Q"
17.3949668115747,"CSA-Q"
15.1489678688902,"CSA-Q"
16.7080250423643,"CSA-Q"
15.3569486441392,"CSA-Q"
15.0266263756476,"CSA-Q"
15.7078751376724,"CSA-Q"
14.4929381690595,"CSA-Q"
14.5090012672037,"CSA-Q"
14.8145407242185,"CSA-Q"
13.7737269842274,"CSA-Q"
14.9647533773245,"CSA-Q"
16.5191409803594,"CSA-Q"
16.6841244794797,"CSA-Q"
17.1808455743713,"CSA-Q"
14.5002774825303,"CSA-Q"
14.7278984054259,"CSA-Q"
15.6630121133981,"CSA-Q"
15.4848152536413,"CSA-Q"
15.5017881861962,"CSA-Q"
8.68088442606039,"ITE-NUC"
8.67616185742455,"ITE-NUC"
9.28360481973808,"ITE-NUC"
9.0844565379417,"ITE-NUC"
9.00551656358621,"ITE-NUC"
9.45970185666284,"ITE-NUC"
8.91999849680892,"ITE-NUC"
9.35272544048707,"ITE-NUC"
8.77433028439925,"ITE-NUC"
9.1809970617801,"ITE-NUC"
8.31414979389539,"ITE-NUC"
9.13128638267403,"ITE-NUC"
7.83414234027385,"ITE-NUC"
8.68135429476452,"ITE-NUC"
8.50644937302485,"ITE-NUC"
8.84384209172919,"ITE-NUC"
8.71895466767943,"ITE-NUC"
8.13520819161053,"ITE-NUC"
9.287723943761,"ITE-NUC"
9.25723561407893,"ITE-NUC"
9.19444275873227,"ITE-NUC"
9.027816647898,"ITE-NUC"
8.3881081114748,"ITE-NUC"
9.9718731564002,"ITE-NUC"
8.04377135084785,"ITE-NUC"
8.946579920557,"ITE-NUC"
8.25024896950865,"ITE-NUC"
9.26695291024612,"ITE-NUC"
8.71758954270349,"ITE-NUC"
7.71910176493772,"ITE-NUC"
21.6403744935428,"CSA-B"
22.1025796185086,"CSA-B"
19.7370782351861,"CSA-B"
21.8238199708976,"CSA-B"
20.5830934610307,"CSA-B"
19.8464956044597,"CSA-B"
20.4657323700438,"CSA-B"
22.0614511735572,"CSA-B"
22.5255896613234,"CSA-B"
20.0696409031992,"CSA-B"
18.9385447845963,"CSA-B"
21.5509028547929,"CSA-B"
23.099390164,"CSA-B"
20.9094001386431,"CSA-B"
20.0287113067702,"CSA-B"
26.0234631116586,"CSA-B"
22.8902039603938,"CSA-B"
22.2328528170897,"CSA-B"
23.8624857823419,"CSA-B"
20.6485956919009,"CSA-B"
19.8631180657784,"CSA-B"
23.5863118472949,"CSA-B"
19.7138047509277,"CSA-B"
21.4520536624887,"CSA-B"
20.4063197822955,"CSA-B"
20.9505567686712,"CSA-B"
22.9075246969291,"CSA-B"
22.2402327537067,"CSA-B"
20.5831554086168,"CSA-B"
23.6492326842623,"CSA-B"
