"Interval_length","group"
5.2418344516342,"CSA-huber"
5.82301099519455,"CSA-huber"
10.8696039843077,"CSA-huber"
10.9909372795219,"CSA-huber"
12.5398884057464,"CSA-huber"
6.57073952998735,"CSA-huber"
9.45883345792426,"CSA-huber"
5.68826840720766,"CSA-huber"
11.6070316848249,"CSA-huber"
9.29162997337087,"CSA-huber"
7.68959501896726,"CSA-huber"
6.1959923797383,"CSA-huber"
6.36818229565931,"CSA-huber"
6.16830064091369,"CSA-huber"
4.8924183557616,"CSA-huber"
6.89391783572342,"CSA-huber"
7.13305415575541,"CSA-huber"
6.20485121429939,"CSA-huber"
9.01162558856615,"CSA-huber"
6.51201286288649,"CSA-huber"
10.8316387921503,"CSA-huber"
7.58183273383048,"CSA-huber"
5.32088870080673,"CSA-huber"
7.83292810698546,"CSA-huber"
4.41980452034831,"CSA-huber"
7.14688677961164,"CSA-huber"
7.31244700029914,"CSA-huber"
6.27656656157056,"CSA-huber"
8.93385862865575,"CSA-huber"
8.71517178040128,"CSA-huber"
10.9252200687978,"CSA-M"
10.9713351950395,"CSA-M"
10.166705863602,"CSA-M"
11.2152104122517,"CSA-M"
11.0076100241755,"CSA-M"
10.7699082470364,"CSA-M"
11.7175705718726,"CSA-M"
10.0388483345437,"CSA-M"
9.74754085926234,"CSA-M"
9.84776522116606,"CSA-M"
10.8405613661979,"CSA-M"
10.1604116353302,"CSA-M"
11.2337572159162,"CSA-M"
10.6105585206305,"CSA-M"
10.9656823650056,"CSA-M"
10.8766303632045,"CSA-M"
11.9613667150661,"CSA-M"
10.674120693706,"CSA-M"
11.592084338755,"CSA-M"
10.5457505268588,"CSA-M"
11.5059544237956,"CSA-M"
11.2173979545054,"CSA-M"
10.141693109253,"CSA-M"
8.17273025081036,"CSA-M"
10.5300578288393,"CSA-M"
10.0183480897045,"CSA-M"
9.96451722340839,"CSA-M"
11.094973841926,"CSA-M"
8.61212491883457,"CSA-M"
10.4324567304694,"CSA-M"
11.6255945699622,"CSA-Q"
8.49144401481685,"CSA-Q"
10.3832823812376,"CSA-Q"
11.7637419805861,"CSA-Q"
10.5269501384658,"CSA-Q"
11.4669276648087,"CSA-Q"
10.2603985551076,"CSA-Q"
10.7763670161369,"CSA-Q"
8.93254313561054,"CSA-Q"
11.8853083228449,"CSA-Q"
9.5127654840338,"CSA-Q"
9.83608720639475,"CSA-Q"
11.2859142425876,"CSA-Q"
11.5635988446263,"CSA-Q"
10.3866582789552,"CSA-Q"
11.2078568520937,"CSA-Q"
11.8036694935486,"CSA-Q"
9.37195640065008,"CSA-Q"
10.1652796590485,"CSA-Q"
11.9513686469989,"CSA-Q"
11.5613196594194,"CSA-Q"
10.4931784113313,"CSA-Q"
10.6852540765776,"CSA-Q"
11.9812334612701,"CSA-Q"
11.2276451850127,"CSA-Q"
10.5778877584941,"CSA-Q"
11.0166524683566,"CSA-Q"
10.0803245066719,"CSA-Q"
9.16980320263846,"CSA-Q"
10.473708130034,"CSA-Q"
6.95834221682902,"ITE-NUC"
6.6996058659437,"ITE-NUC"
6.22099086232083,"ITE-NUC"
6.60559599969028,"ITE-NUC"
7.79849564281948,"ITE-NUC"
6.08904576838523,"ITE-NUC"
5.8743448554695,"ITE-NUC"
6.20374173008605,"ITE-NUC"
6.07933219971026,"ITE-NUC"
6.60983649586969,"ITE-NUC"
7.26560677426941,"ITE-NUC"
6.77878386627704,"ITE-NUC"
6.41610649811571,"ITE-NUC"
8.13405614231224,"ITE-NUC"
6.16559650241926,"ITE-NUC"
6.20858186774347,"ITE-NUC"
6.36489468008115,"ITE-NUC"
5.51736111774833,"ITE-NUC"
5.58863155872817,"ITE-NUC"
6.7615259377628,"ITE-NUC"
6.65770871098685,"ITE-NUC"
6.63733653190554,"ITE-NUC"
7.12214517817275,"ITE-NUC"
6.8487779246911,"ITE-NUC"
6.49489967621966,"ITE-NUC"
6.6655065943882,"ITE-NUC"
6.69222495227594,"ITE-NUC"
6.49474409150088,"ITE-NUC"
6.64527898142178,"ITE-NUC"
6.60022920728581,"ITE-NUC"
18.3208397970452,"CSA-B"
19.2755386577934,"CSA-B"
20.4291365093925,"CSA-B"
19.5169215183508,"CSA-B"
19.9620466106387,"CSA-B"
21.4934387748388,"CSA-B"
16.8895667319403,"CSA-B"
21.3102559315369,"CSA-B"
18.7444843606473,"CSA-B"
18.1266694206471,"CSA-B"
20.287104440116,"CSA-B"
20.9632221160493,"CSA-B"
20.9830216425256,"CSA-B"
19.8442682975431,"CSA-B"
17.584811965394,"CSA-B"
19.1990253894946,"CSA-B"
19.6213508311266,"CSA-B"
20.7839597528675,"CSA-B"
16.6048310645169,"CSA-B"
15.9396835570625,"CSA-B"
22.101328522309,"CSA-B"
17.1229156033288,"CSA-B"
19.6082631137909,"CSA-B"
14.7178476401196,"CSA-B"
19.4174646183637,"CSA-B"
18.0641617170711,"CSA-B"
19.9848291881513,"CSA-B"
21.6546695556469,"CSA-B"
20.1129090687796,"CSA-B"
20.2607784608291,"CSA-B"
