"Interval_length","group"
5.41465909369496,"CSA-M"
5.24191051587588,"CSA-M"
5.68561360287709,"CSA-M"
5.44588826582924,"CSA-M"
5.71700472322338,"CSA-M"
4.56418208093661,"CSA-M"
5.754912652558,"CSA-M"
5.71412060151266,"CSA-M"
5.26867665112038,"CSA-M"
5.66971942740199,"CSA-M"
5.04890816349735,"CSA-M"
5.3188488446571,"CSA-M"
4.66741660020888,"CSA-M"
4.69603444888336,"CSA-M"
5.69240584757121,"CSA-M"
5.03578179547197,"CSA-M"
5.55693334679639,"CSA-M"
5.56405792433759,"CSA-M"
4.91390584341985,"CSA-M"
5.18676066825974,"CSA-M"
4.94255126722654,"CSA-M"
5.53257414788794,"CSA-M"
4.83369968412339,"CSA-M"
5.58478726087241,"CSA-M"
5.53867661879797,"CSA-M"
4.92798849844423,"CSA-M"
5.71914079677688,"CSA-M"
5.6869795566238,"CSA-M"
5.40724626899487,"CSA-M"
5.39689282110279,"CSA-M"
5.28587574300421,"CSA-M"
5.68339561455236,"CSA-M"
5.97919355551623,"CSA-M"
5.5305017389736,"CSA-M"
5.53532520456652,"CSA-M"
5.71680907959563,"CSA-M"
5.30501030693343,"CSA-M"
5.11293232453759,"CSA-M"
5.46870765496204,"CSA-M"
4.75589466523295,"CSA-M"
5.85605687850702,"CSA-M"
6.17435386979981,"CSA-M"
5.10165349694688,"CSA-M"
5.52042247553665,"CSA-M"
4.82057430858848,"CSA-M"
4.83415628543997,"CSA-M"
5.2728191858017,"CSA-M"
4.89499616571567,"CSA-M"
4.47523694656248,"CSA-M"
5.09005483507759,"CSA-M"
8.56800566944938,"CSA-Q"
8.06539795271572,"CSA-Q"
8.35884317513758,"CSA-Q"
7.39477858935405,"CSA-Q"
8.84838171525046,"CSA-Q"
7.81772226433274,"CSA-Q"
7.44752448882128,"CSA-Q"
7.85186247747658,"CSA-Q"
8.7704938759429,"CSA-Q"
7.50785762357277,"CSA-Q"
8.18043471312101,"CSA-Q"
8.13912239464347,"CSA-Q"
8.31317891877159,"CSA-Q"
8.51398266341835,"CSA-Q"
8.76123501491719,"CSA-Q"
7.48296037131704,"CSA-Q"
7.74640811350354,"CSA-Q"
8.01004774963545,"CSA-Q"
8.26991933962042,"CSA-Q"
7.23253657332951,"CSA-Q"
7.19323276983871,"CSA-Q"
8.29850265498861,"CSA-Q"
8.56434349242439,"CSA-Q"
8.30174540503846,"CSA-Q"
8.45567319743541,"CSA-Q"
7.61533896875542,"CSA-Q"
8.655008243828,"CSA-Q"
8.08177432496292,"CSA-Q"
7.85385985300684,"CSA-Q"
8.8889097014151,"CSA-Q"
7.98808325520548,"CSA-Q"
8.14157998905172,"CSA-Q"
7.2673947315958,"CSA-Q"
7.70909558232156,"CSA-Q"
8.00485303872658,"CSA-Q"
7.61268307541463,"CSA-Q"
7.64199539286684,"CSA-Q"
6.56861748185263,"CSA-Q"
6.91033766604379,"CSA-Q"
7.80259946269136,"CSA-Q"
8.03022561876009,"CSA-Q"
8.59736370951513,"CSA-Q"
8.95673247915278,"CSA-Q"
8.0900375007831,"CSA-Q"
7.00075256043027,"CSA-Q"
8.05238265415861,"CSA-Q"
7.82768883799711,"CSA-Q"
8.23373968668065,"CSA-Q"
7.40315978166707,"CSA-Q"
8.61954833488786,"CSA-Q"
8.27403605983194,"ITE-NUC"
7.59814589596376,"ITE-NUC"
8.20510433998703,"ITE-NUC"
7.55978539427863,"ITE-NUC"
7.99046889085445,"ITE-NUC"
7.41007768810677,"ITE-NUC"
7.76111740692519,"ITE-NUC"
8.24686132330403,"ITE-NUC"
7.66354762100234,"ITE-NUC"
7.49313138770475,"ITE-NUC"
8.22284084092497,"ITE-NUC"
8.02170689216707,"ITE-NUC"
8.35949455929989,"ITE-NUC"
8.28013726026962,"ITE-NUC"
9.63855421854542,"ITE-NUC"
8.32781712965714,"ITE-NUC"
7.95150758750468,"ITE-NUC"
8.09488591395754,"ITE-NUC"
7.99507138502704,"ITE-NUC"
8.63656300528141,"ITE-NUC"
7.85022913179778,"ITE-NUC"
8.78825640434834,"ITE-NUC"
8.62508899230817,"ITE-NUC"
8.47475653829033,"ITE-NUC"
7.09544923513935,"ITE-NUC"
9.09830593753767,"ITE-NUC"
8.93584838421662,"ITE-NUC"
8.69591888965536,"ITE-NUC"
7.44341292125384,"ITE-NUC"
8.78275096613728,"ITE-NUC"
8.57821271632788,"ITE-NUC"
7.40170655580373,"ITE-NUC"
7.38842791742767,"ITE-NUC"
6.93927255620338,"ITE-NUC"
8.02474401738814,"ITE-NUC"
8.80724572207393,"ITE-NUC"
7.49318055565315,"ITE-NUC"
7.417524843112,"ITE-NUC"
7.10736528076436,"ITE-NUC"
8.32035176248978,"ITE-NUC"
7.99897943114671,"ITE-NUC"
7.87593098132342,"ITE-NUC"
8.27669713139907,"ITE-NUC"
7.62218894812856,"ITE-NUC"
8.02750048306513,"ITE-NUC"
8.70865100745475,"ITE-NUC"
8.60392778466545,"ITE-NUC"
7.75851950662123,"ITE-NUC"
8.25768968583631,"ITE-NUC"
7.65455187786349,"ITE-NUC"
11.063877189523,"CSA-B"
10.9242735781314,"CSA-B"
9.97011462656595,"CSA-B"
10.21370451011,"CSA-B"
11.7064300729696,"CSA-B"
10.2627475951652,"CSA-B"
10.7208015144635,"CSA-B"
11.7794150615858,"CSA-B"
11.7859859417516,"CSA-B"
11.8173707120603,"CSA-B"
11.5954831721968,"CSA-B"
11.4268326612302,"CSA-B"
10.5384974222083,"CSA-B"
11.7405894989785,"CSA-B"
11.5401438051211,"CSA-B"
