"Interval_length","group"
12.2747665519129,"CSA-huber"
11.1430122108528,"CSA-huber"
14.9185898980801,"CSA-huber"
11.1765938049716,"CSA-huber"
12.2478887140623,"CSA-huber"
11.9442318537557,"CSA-huber"
11.4523272034355,"CSA-huber"
15.050695443934,"CSA-huber"
9.82337697821752,"CSA-huber"
16.9553391338644,"CSA-huber"
8.31657351209948,"CSA-huber"
11.2378853664733,"CSA-huber"
9.10817062109824,"CSA-huber"
11.4081139499131,"CSA-huber"
11.6078773690349,"CSA-huber"
11.7008210152393,"CSA-huber"
12.5668179137649,"CSA-huber"
11.4083612347468,"CSA-huber"
13.9435474561941,"CSA-huber"
11.3666013462096,"CSA-huber"
14.8041632419603,"CSA-huber"
19.2059601675245,"CSA-huber"
12.7137839509631,"CSA-huber"
24.792647860502,"CSA-huber"
9.05655993810444,"CSA-huber"
9.79862864727621,"CSA-huber"
9.83461237069994,"CSA-huber"
11.5169505543461,"CSA-huber"
12.2221986436963,"CSA-huber"
13.0505200518607,"CSA-huber"
7.21715677937047,"CSA-M"
6.63550500580734,"CSA-M"
7.04611826715125,"CSA-M"
7.53724097345335,"CSA-M"
6.75046044338102,"CSA-M"
7.38807065396925,"CSA-M"
6.68120610790789,"CSA-M"
7.76726020301213,"CSA-M"
7.08646960687675,"CSA-M"
6.92671912323364,"CSA-M"
6.06250808306461,"CSA-M"
7.42999318610015,"CSA-M"
8.27637457776993,"CSA-M"
7.53748456518579,"CSA-M"
7.11765539577465,"CSA-M"
7.02116886215779,"CSA-M"
7.56094226923636,"CSA-M"
7.65880646822458,"CSA-M"
8.39799100279973,"CSA-M"
7.11945069874766,"CSA-M"
8.14692995692852,"CSA-M"
7.0320206571511,"CSA-M"
7.56119046822997,"CSA-M"
6.95944585095542,"CSA-M"
7.35362903398259,"CSA-M"
7.58688410812697,"CSA-M"
7.04159526231056,"CSA-M"
6.97671683909681,"CSA-M"
7.93353712169621,"CSA-M"
7.48704891823436,"CSA-M"
8.37875357213449,"CSA-Q"
9.86984165181881,"CSA-Q"
8.59700077474937,"CSA-Q"
8.98454725057461,"CSA-Q"
8.9481646647033,"CSA-Q"
8.54755963176507,"CSA-Q"
8.79333333251543,"CSA-Q"
8.78647922183606,"CSA-Q"
7.7752747084786,"CSA-Q"
8.22621584978159,"CSA-Q"
8.47000966357672,"CSA-Q"
8.5720447159212,"CSA-Q"
7.61011993016932,"CSA-Q"
8.33765783398067,"CSA-Q"
8.63720604953066,"CSA-Q"
8.28389839243462,"CSA-Q"
7.89211804041796,"CSA-Q"
8.76853863976867,"CSA-Q"
7.73891071950245,"CSA-Q"
8.96219601106946,"CSA-Q"
7.53612859143824,"CSA-Q"
9.50921069971329,"CSA-Q"
8.388539659435,"CSA-Q"
9.59548189398575,"CSA-Q"
8.33390138702281,"CSA-Q"
8.16951511069505,"CSA-Q"
8.23240246068894,"CSA-Q"
9.05289457981358,"CSA-Q"
8.03196088719396,"CSA-Q"
9.20476614830408,"CSA-Q"
8.41962001652533,"ITE-NUC"
8.66554470070189,"ITE-NUC"
8.46032563823522,"ITE-NUC"
9.19785740259045,"ITE-NUC"
8.82920452866077,"ITE-NUC"
9.31061649029301,"ITE-NUC"
9.51786620197973,"ITE-NUC"
9.02478098980985,"ITE-NUC"
8.7859800931294,"ITE-NUC"
8.32816439488824,"ITE-NUC"
9.02031398387127,"ITE-NUC"
8.12515785490004,"ITE-NUC"
8.40607616468185,"ITE-NUC"
8.0125070058188,"ITE-NUC"
8.56145362898527,"ITE-NUC"
8.13243676738775,"ITE-NUC"
8.74957863244325,"ITE-NUC"
8.77690288074828,"ITE-NUC"
8.08683601641543,"ITE-NUC"
8.48682894861366,"ITE-NUC"
9.70052281279338,"ITE-NUC"
8.61692808855135,"ITE-NUC"
8.00973989048098,"ITE-NUC"
8.37613207910215,"ITE-NUC"
8.01565885292365,"ITE-NUC"
8.77373809967302,"ITE-NUC"
8.35588411618089,"ITE-NUC"
9.35463097566767,"ITE-NUC"
8.86678755516484,"ITE-NUC"
8.93540969032999,"ITE-NUC"
15.4506259697956,"CSA-B"
15.1753353232641,"CSA-B"
16.2128663777703,"CSA-B"
16.2086079294448,"CSA-B"
17.1192837761608,"CSA-B"
15.7298259585222,"CSA-B"
15.1815184448912,"CSA-B"
15.7307542218085,"CSA-B"
14.2635861681584,"CSA-B"
14.816108877834,"CSA-B"
15.2176138595726,"CSA-B"
15.2907577056386,"CSA-B"
14.7413162118239,"CSA-B"
16.5328713827383,"CSA-B"
15.6509925160048,"CSA-B"
14.8743366988229,"CSA-B"
15.1866159500479,"CSA-B"
14.5767514001658,"CSA-B"
16.4964575519865,"CSA-B"
15.1991996929924,"CSA-B"
13.8087350728383,"CSA-B"
13.3815177717141,"CSA-B"
16.1570767751977,"CSA-B"
15.2875242266787,"CSA-B"
15.0866079480782,"CSA-B"
14.6723019981302,"CSA-B"
15.3301680736566,"CSA-B"
13.7874731554616,"CSA-B"
15.5611546680716,"CSA-B"
14.8745506202402,"CSA-B"
