"Interval_length","group"
6.25274043319465,"CSA-huber"
8.68526077094458,"CSA-huber"
8.82514223329121,"CSA-huber"
6.35939261736269,"CSA-huber"
6.83451911810227,"CSA-huber"
6.40920918948012,"CSA-huber"
11.4133332887357,"CSA-huber"
7.53339036217068,"CSA-huber"
8.33705806965816,"CSA-huber"
8.5805086346001,"CSA-huber"
8.33446366835246,"CSA-huber"
10.2498551692889,"CSA-huber"
11.8850297587867,"CSA-huber"
5.34750272476299,"CSA-huber"
6.83435058417901,"CSA-huber"
8.91768851057722,"CSA-huber"
7.28584813757845,"CSA-huber"
8.14565612887039,"CSA-huber"
6.10461424958648,"CSA-huber"
9.68314674142558,"CSA-huber"
11.3495797805772,"CSA-huber"
8.43512739375178,"CSA-huber"
6.42802064322348,"CSA-huber"
4.530105473765,"CSA-huber"
8.24165592276571,"CSA-huber"
11.2270663861077,"CSA-huber"
8.6899285385338,"CSA-huber"
13.9059136048354,"CSA-huber"
10.1723322296556,"CSA-huber"
8.16585644912537,"CSA-huber"
13.571115761976,"CSA-M"
15.6049008821866,"CSA-M"
13.6829271465764,"CSA-M"
11.6569739767021,"CSA-M"
11.8770590966582,"CSA-M"
12.1478948374029,"CSA-M"
12.7027539728294,"CSA-M"
12.7272168753159,"CSA-M"
13.0424811466008,"CSA-M"
14.5273819850759,"CSA-M"
14.1894018204541,"CSA-M"
13.0241700548426,"CSA-M"
12.8019420299058,"CSA-M"
12.7404915944569,"CSA-M"
12.4524929764045,"CSA-M"
14.1039251302673,"CSA-M"
12.703097439211,"CSA-M"
13.1339322341979,"CSA-M"
13.8250083800636,"CSA-M"
11.7463496809635,"CSA-M"
12.6558885236526,"CSA-M"
11.3941089108007,"CSA-M"
13.9122808116258,"CSA-M"
12.3097582655554,"CSA-M"
11.2188684088444,"CSA-M"
14.7813294967564,"CSA-M"
12.1631042121735,"CSA-M"
12.5988241308108,"CSA-M"
12.7900680713124,"CSA-M"
12.1571769763802,"CSA-M"
12.9452892544102,"CSA-Q"
14.0101768267379,"CSA-Q"
13.6485984753147,"CSA-Q"
11.8430111485248,"CSA-Q"
13.0302633361884,"CSA-Q"
13.0014385038073,"CSA-Q"
12.9498862127276,"CSA-Q"
12.4677487453778,"CSA-Q"
13.045609179899,"CSA-Q"
13.3204301898639,"CSA-Q"
13.8097503811164,"CSA-Q"
12.8154451957869,"CSA-Q"
14.509006967018,"CSA-Q"
12.8949613050255,"CSA-Q"
12.7075734078088,"CSA-Q"
14.3700629213297,"CSA-Q"
14.5322086994474,"CSA-Q"
13.6407223065063,"CSA-Q"
12.1165745626915,"CSA-Q"
13.2941546796631,"CSA-Q"
13.9570222214665,"CSA-Q"
12.5673872657728,"CSA-Q"
12.5209723961175,"CSA-Q"
12.9750333734253,"CSA-Q"
12.4268881042479,"CSA-Q"
14.5832464309788,"CSA-Q"
12.0038778409169,"CSA-Q"
13.3250180896356,"CSA-Q"
13.0169444875404,"CSA-Q"
13.1820294746781,"CSA-Q"
7.11402563614898,"ITE-NUC"
6.15670481496128,"ITE-NUC"
6.49419100408911,"ITE-NUC"
6.46595831318651,"ITE-NUC"
6.91421215734808,"ITE-NUC"
6.68916743605979,"ITE-NUC"
6.37294039910438,"ITE-NUC"
6.8326170929035,"ITE-NUC"
7.2064861420859,"ITE-NUC"
5.8936535606497,"ITE-NUC"
6.7762372378136,"ITE-NUC"
6.433319679133,"ITE-NUC"
6.29226394942816,"ITE-NUC"
7.26535546293565,"ITE-NUC"
6.20069899970852,"ITE-NUC"
6.02374230623692,"ITE-NUC"
6.48279518734627,"ITE-NUC"
6.4495039300395,"ITE-NUC"
6.67238239320037,"ITE-NUC"
6.42723965499372,"ITE-NUC"
6.06337431893317,"ITE-NUC"
5.97866094904731,"ITE-NUC"
6.42588943197095,"ITE-NUC"
5.97990303424935,"ITE-NUC"
6.28391562630576,"ITE-NUC"
7.84016426117175,"ITE-NUC"
6.52569060678939,"ITE-NUC"
6.45331683022733,"ITE-NUC"
6.93592057245912,"ITE-NUC"
6.63164051139466,"ITE-NUC"
22.0969914290818,"CSA-B"
21.8272268229591,"CSA-B"
22.0863687299856,"CSA-B"
21.9702841669576,"CSA-B"
23.4254825039361,"CSA-B"
21.1762544791994,"CSA-B"
21.0897683016344,"CSA-B"
21.5182406893363,"CSA-B"
21.0014820410959,"CSA-B"
22.1046318912263,"CSA-B"
22.7410817045322,"CSA-B"
22.2594535352199,"CSA-B"
20.2920405658564,"CSA-B"
21.4239889948302,"CSA-B"
21.5269387502216,"CSA-B"
22.7411376142098,"CSA-B"
21.6740195519725,"CSA-B"
22.3290708301826,"CSA-B"
21.4613494491506,"CSA-B"
23.7267373446356,"CSA-B"
22.0764856263124,"CSA-B"
22.2922041579362,"CSA-B"
21.716480069812,"CSA-B"
20.7218093519489,"CSA-B"
21.8436802247454,"CSA-B"
23.3158543806548,"CSA-B"
21.9418677326353,"CSA-B"
21.344567441608,"CSA-B"
19.3352114379793,"CSA-B"
22.7177328134991,"CSA-B"
