"Interval_length","group"
10.2839410609791,"CSA-huber"
10.9588183290949,"CSA-huber"
9.93468185802764,"CSA-huber"
11.9022095100936,"CSA-huber"
12.3921746257954,"CSA-huber"
8.23529123590617,"CSA-huber"
14.3924906686636,"CSA-huber"
13.2784865471893,"CSA-huber"
11.5022641296478,"CSA-huber"
13.4425927027423,"CSA-huber"
11.7666822665461,"CSA-huber"
7.7742656261816,"CSA-huber"
14.2669171304327,"CSA-huber"
8.59861382404563,"CSA-huber"
14.0069506109455,"CSA-huber"
7.2239736246645,"CSA-huber"
16.1760378182814,"CSA-huber"
7.74672931116395,"CSA-huber"
7.14397485765526,"CSA-huber"
12.3284049370489,"CSA-huber"
13.0679813575436,"CSA-huber"
13.3925245294104,"CSA-huber"
8.98600014310625,"CSA-huber"
9.35516457936236,"CSA-huber"
8.57142191927885,"CSA-huber"
7.51058827364901,"CSA-huber"
11.625290839241,"CSA-huber"
11.1713202531858,"CSA-huber"
12.2962399164814,"CSA-huber"
7.7892944898818,"CSA-huber"
4.20768274351553,"CSA-M"
4.03343350833812,"CSA-M"
3.74453726801372,"CSA-M"
4.11961440703154,"CSA-M"
4.0059972108317,"CSA-M"
4.00486815125977,"CSA-M"
4.34274947461034,"CSA-M"
4.25293712582788,"CSA-M"
4.25407692181838,"CSA-M"
3.95161305359502,"CSA-M"
3.93295629016581,"CSA-M"
4.06854043456925,"CSA-M"
4.44224986542816,"CSA-M"
4.20099345415814,"CSA-M"
3.93197309710927,"CSA-M"
4.17854810977358,"CSA-M"
4.11064648586256,"CSA-M"
4.05361856719907,"CSA-M"
4.28851862303838,"CSA-M"
4.12409631762319,"CSA-M"
3.96864617852998,"CSA-M"
4.60526588749532,"CSA-M"
4.12260798725991,"CSA-M"
4.07452708906876,"CSA-M"
4.04950827982963,"CSA-M"
4.3282318305329,"CSA-M"
4.25956645532417,"CSA-M"
4.27273468745085,"CSA-M"
3.97551828926859,"CSA-M"
4.2738208647125,"CSA-M"
5.67789909497019,"CSA-Q"
5.99569058725048,"CSA-Q"
5.25925908285758,"CSA-Q"
5.71108597337348,"CSA-Q"
5.15351877066628,"CSA-Q"
5.14919699271587,"CSA-Q"
5.41892259041868,"CSA-Q"
6.11628869694594,"CSA-Q"
5.22545819240259,"CSA-Q"
5.55688759787187,"CSA-Q"
5.55078600397694,"CSA-Q"
5.35518328459613,"CSA-Q"
6.67480476603525,"CSA-Q"
5.53198478842614,"CSA-Q"
5.95001351252803,"CSA-Q"
4.90160130680332,"CSA-Q"
5.56226091719512,"CSA-Q"
5.57218484848142,"CSA-Q"
4.83007703539596,"CSA-Q"
5.75132809062884,"CSA-Q"
4.67297600090603,"CSA-Q"
4.84277681414974,"CSA-Q"
5.12513731537208,"CSA-Q"
5.01836891498182,"CSA-Q"
4.69344685521608,"CSA-Q"
4.99272658990667,"CSA-Q"
5.65494573356896,"CSA-Q"
5.10928001737012,"CSA-Q"
6.04863472653957,"CSA-Q"
5.86856183398242,"CSA-Q"
5.89376738847647,"ITE-NUC"
5.18717291702184,"ITE-NUC"
4.66715176495528,"ITE-NUC"
5.80924671861379,"ITE-NUC"
5.03953642320769,"ITE-NUC"
4.91250433278569,"ITE-NUC"
6.23611579315942,"ITE-NUC"
5.81126017218281,"ITE-NUC"
5.05455786189321,"ITE-NUC"
5.86139052216022,"ITE-NUC"
5.45420023014809,"ITE-NUC"
5.63227891178081,"ITE-NUC"
5.97347345395077,"ITE-NUC"
5.87518723867697,"ITE-NUC"
5.3270203661835,"ITE-NUC"
5.18601459989157,"ITE-NUC"
5.0280632046628,"ITE-NUC"
5.9366609988273,"ITE-NUC"
5.3990050345458,"ITE-NUC"
5.60344259743888,"ITE-NUC"
5.87115937414812,"ITE-NUC"
5.72390622248837,"ITE-NUC"
5.21815079382953,"ITE-NUC"
4.97940434207715,"ITE-NUC"
5.5804867869308,"ITE-NUC"
5.84436697420528,"ITE-NUC"
5.88428551222699,"ITE-NUC"
5.35940664039991,"ITE-NUC"
5.91696444067227,"ITE-NUC"
6.16720004204556,"ITE-NUC"
8.936532372092,"CSA-B"
8.17882684502535,"CSA-B"
8.24113050791186,"CSA-B"
7.75866441980364,"CSA-B"
7.61728248573657,"CSA-B"
7.71697992680639,"CSA-B"
7.95270632496212,"CSA-B"
8.09364762841757,"CSA-B"
8.34982933223226,"CSA-B"
8.22814622578209,"CSA-B"
8.06654345414498,"CSA-B"
8.04460104207438,"CSA-B"
7.70020957382954,"CSA-B"
7.95762506598441,"CSA-B"
7.83015975729691,"CSA-B"
7.86879386503539,"CSA-B"
8.09102646788321,"CSA-B"
7.23278153522608,"CSA-B"
7.80352808108222,"CSA-B"
7.50938051051861,"CSA-B"
7.8297630785002,"CSA-B"
7.86802027466895,"CSA-B"
7.76104931556091,"CSA-B"
8.12234641745176,"CSA-B"
8.19824369075959,"CSA-B"
7.87496503826204,"CSA-B"
7.71370745095152,"CSA-B"
7.82840810081908,"CSA-B"
8.32435042841807,"CSA-B"
7.67824796736652,"CSA-B"
