"","huber_low","huber_high","huber_y1_mean","huber_y0_mean","mean_low","mean_high","mean_y1_mean","mean_y0_mean","cqr_low","cqr_high","cqr_y1_mean","cqr_y0_mean","nuc_low","nuc_high","bart_low","bart_high"
"1",-9.05515823124021,3.72386271756549,-9.05515823124021,3.72386271756549,-5.8814281788831,-1.35538611844184,4.30466629545054,3.39934176927255,-5.88646834544452,-1.79304574900834,4.89600985910001,3.02723439689001,-5.68001564596072,-0.982383985955758,-7.16052277114303,0.712015135278206
"2",-4.02271629016847,9.32708816307568,-4.02271629016847,9.32708816307568,0.638775389339093,4.9381729000939,4.30466629545054,3.39934176927255,-0.2412336410095,5.12543344149644,4.89600985910001,3.02723439689001,-0.965944803065087,5.31802404166377,-1.1222299936611,6.75030791276014
"3",-1.7418867475457,7.54449875077704,-1.7418867475457,7.54449875077704,1.88014657944605,6.19784259925144,4.30466629545054,3.39934176927255,1.87473318972831,5.77958668961048,4.89600985910001,3.02723439689001,1.27250591531396,5.99596561127348,0.344238756950602,8.21677666337184
"4",-4.00939332837267,6.62842597042493,-4.00939332837267,6.62842597042493,0.90487129886717,5.4968772856874,4.30466629545054,3.39934176927255,1.4795534946715,5.03969712045318,4.89600985910001,3.02723439689001,0.679347548848857,5.46073387289096,-3.35642933316162,4.51610857325961
"5",-6.60054146417874,5.52773620316815,-6.60054146417874,5.52773620316815,-3.89593501984709,0.549550609378506,4.30466629545054,3.39934176927255,-4.78043170591882,3.60647887650497,4.89600985910001,3.02723439689001,-4.70688221603205,4.16585543918383,-4.85303487872514,3.01000925389731
"6",-9.7225621623751,4.51477660524598,-9.7225621623751,4.51477660524598,-5.44430648084366,-0.805056449428364,4.30466629545054,3.39934176927255,-4.99206245050267,-0.808708949699576,4.89600985910001,3.02723439689001,-5.14545059708287,-0.771054115035162,-7.24636099946591,0.626176906955326
"7",-7.26922308569681,2.91648333627085,-7.26922308569681,2.91648333627085,-6.399695538471,-2.02006101948243,4.30466629545054,3.39934176927255,-6.24223549912943,-2.0484636393052,4.89600985910001,3.02723439689001,-6.14621730031769,-1.20223460567196,-8.26158103678969,-0.389043130368457
"8",-4.40508569181477,9.13116788898511,-4.40508569181477,9.13116788898511,0.638775389339093,4.84074595069931,4.30466629545054,3.39934176927255,-0.104377535630556,5.22417898119517,4.89600985910001,3.02723439689001,-0.71222005593566,5.37314604639152,-0.391808724701436,7.4807291817198
"9",-9.35828314478605,4.10298232262663,-9.35828314478605,4.10298232262663,-6.26806659684402,-1.93352521058244,4.30466629545054,3.39934176927255,-6.02104358312712,-1.63534936177676,4.89600985910001,3.02723439689001,-6.09140544147042,-0.930060778792388,-7.04322131287537,0.829316593545864
"10",-9.65562086859098,5.13438156773268,-9.65562086859098,5.13438156773268,-4.73525647910957,-0.505474753682939,4.30466629545054,3.39934176927255,-4.43471220914236,-0.539782066188689,4.89600985910001,3.02723439689001,-4.60394625464232,-0.251657194376032,-6.28742733207798,1.58511057434325
"11",-4.01483019071133,6.05515193827112,-4.01483019071133,6.05515193827112,1.18064336958712,5.48004088034193,4.30466629545054,3.39934176927255,1.4795534946715,5.03969712045318,4.89600985910001,3.02723439689001,1.06151996350685,5.51332845665975,-0.339268294093725,7.52267274473999
"12",-9.35828314478605,3.42332555445109,-9.35828314478605,3.42332555445109,-6.36683355107521,-1.7271509748986,4.30466629545054,3.39934176927255,-6.18071084786201,-1.85784553829934,4.89600985910001,3.02723439689001,-6.07981937336825,-1.23729532234683,-8.50701176368802,-0.634473857266789
"13",-7.36603616366561,8.29977790366789,-7.36603616366561,8.29977790366789,-2.62729538606032,1.85790724868936,4.30466629545054,3.39934176927255,-2.60632427583621,2.13431308911627,4.89600985910001,3.02723439689001,-3.04929726028745,2.1549286516985,-4.82486373920842,3.03707729962529
"14",-8.90445209716241,4.83798529110599,-8.90445209716241,4.83798529110599,-4.72643294242778,-0.3642844822585,4.30466629545054,3.39934176927255,-4.64593739767709,-0.777589916140856,4.89600985910001,3.02723439689001,-4.89037390804295,-0.345261501834143,-6.4725832457575,1.39995466066373
"15",-9.78801152807582,4.51477660524598,-9.78801152807582,4.51477660524598,-6.0158918130045,-1.14490897008885,4.30466629545054,3.39934176927255,-5.60980550605691,-1.17363101726925,4.89600985910001,3.02723439689001,-5.9103885201469,-0.654840811095452,-6.60687347246418,1.26566443395705
"16",-3.03300640796256,8.62835647197362,-3.03300640796256,8.62835647197362,1.89844508849663,6.47583303419973,4.30466629545054,3.39934176927255,1.87473318972831,6.11745896605844,4.89600985910001,3.02723439689001,1.18089398289405,6.26273200770646,-0.24623071642424,7.62630718999699
"17",-8.96649170420331,6.32425018258481,-8.96649170420331,6.32425018258481,-3.77887060050618,0.470754027604442,4.30466629545054,3.39934176927255,-4.19805108301317,0.121665980714494,4.89600985910001,3.02723439689001,-4.13053048532358,0.482756798149213,-5.55261430496613,2.30932673386758
"18",-7.87381806268695,5.92171020274739,-7.87381806268695,5.92171020274739,-2.91062256574968,2.61731810917983,4.30466629545054,3.39934176927255,-3.52280821826204,2.21343982455738,4.89600985910001,3.02723439689001,-3.56075452737453,2.39752255366759,-3.59936983988089,4.27316806654034
"19",-9.7225621623751,4.06737260656205,-9.7225621623751,4.06737260656205,-6.31366070961663,-1.91302502514245,4.30466629545054,3.39934176927255,-5.74501082089532,-1.51365517617402,4.89600985910001,3.02723439689001,-6.06464320097756,-1.03823386179317,-7.36784388701988,0.494097151813836
"20",-12.329243861793,4.61569683985779,-12.329243861793,4.61569683985779,-6.60309697895627,-1.07193553598544,4.30466629545054,3.39934176927255,-6.43423172593446,2.77504940694207,4.89600985910001,3.02723439689001,-6.46142034607786,3.39070996310979,-8.42319997684933,-0.550662070428094
"21",-7.52028958288425,5.32513961754248,-7.52028958288425,5.32513961754248,-3.16263689928711,1.31309265036881,4.30466629545054,3.39934176927255,-3.05544438282947,1.39758170425758,4.89600985910001,3.02723439689001,-3.26776065877482,1.65863107110878,-4.66613342661866,3.19580761221505
"22",-4.42693467181191,6.34294789911848,-4.42693467181191,6.34294789911848,1.12528941681452,5.4781622417417,4.30466629545054,3.39934176927255,1.24533453338649,4.93512759652908,4.89600985910001,3.02723439689001,0.294908527454909,5.49402504998973,-0.838465046709824,7.03407285971141
"23",-8.81539476658103,3.48393757465812,-8.81539476658103,3.48393757465812,-6.62515110827532,-2.13535339950233,4.30466629545054,3.39934176927255,-6.25873979949406,-2.02644822612962,4.89600985910001,3.02723439689001,-6.14760809484873,-1.1799909126052,-8.82953323971197,-0.956995333290732
"24",-10.1914560466394,5.3930024460695,-10.1914560466394,5.3930024460695,-4.92325856687959,0.109462877787117,4.30466629545054,3.39934176927255,-5.93710761425848,3.43361238129632,4.89600985910001,3.02723439689001,-5.82006481321465,3.86324145865487,-5.85510834736542,2.01742955905582
"25",-3.85946394593105,7.4983905035374,-3.85946394593105,7.4983905035374,-0.637378681780931,4.11791233844632,4.30466629545054,3.39934176927255,0.0195027369788825,4.68294456330146,4.89600985910001,3.02723439689001,-0.684642839874526,3.93964608987043,-2.16540922360288,5.70712868281836
"26",-12.1732110138595,5.08060779040539,-12.1732110138595,5.08060779040539,-6.34311401711127,-0.658250020158963,4.30466629545054,3.39934176927255,-6.28060409988742,2.88170800022923,4.89600985910001,3.02723439689001,-6.33458849031117,3.90139988111114,-7.051235785153,0.811808347469454
"27",-3.49088813011862,11.5824590602905,-3.49088813011862,11.5824590602905,2.1269369993972,6.68944713446317,4.30466629545054,3.39934176927255,2.20863145794953,6.22608737513212,4.89600985910001,3.02723439689001,1.06641486128435,6.36347321385573,1.22038944472982,9.09292735115106
"28",-4.16928261275174,10.2567965712802,-4.16928261275174,10.2567965712802,1.6958535304682,6.20315324849171,4.30466629545054,3.39934176927255,1.37679009810513,5.85656006050511,4.89600985910001,3.02723439689001,0.711928367028731,6.0123141208789,-0.483368393978955,7.38916951244228
"29",-5.74882717107613,5.59160229624699,-5.74882717107613,5.59160229624699,-3.72500871977974,0.745400984628969,4.30466629545054,3.39934176927255,-4.55818133449643,3.4455300677762,4.89600985910001,3.02723439689001,-4.30195191029429,4.10833937149707,-5.29906535794039,2.56397877468207
"30",-3.18348159105114,11.2065567076387,-3.18348159105114,11.2065567076387,2.3782139995676,6.76972092679637,4.30466629545054,3.39934176927255,2.26515499097873,6.11745896605844,4.89600985910001,3.02723439689001,0.702259522241791,6.35058255328472,0.984317773119902,8.84736190574236
"31",-3.81688205542483,12.2409023913788,-3.81688205542483,12.2409023913788,2.03971067594074,6.62784648828853,4.30466629545054,3.39934176927255,1.14317021662352,5.98519013236782,4.89600985910001,3.02723439689001,-1.19325089640754,6.18233731590738,-0.484717064854185,7.37832706776828
"32",-10.2023387430644,3.82821153489976,-10.2023387430644,3.82821153489976,-6.61419811323848,-2.22590704322629,4.30466629545054,3.39934176927255,-6.18305884983089,-1.98863027118333,4.89600985910001,3.02723439689001,-6.09854490611339,-1.11936952831731,-8.40043394432193,-0.527896037900692
"33",-10.2028952303199,3.79765589037487,-10.2028952303199,3.79765589037487,-6.43475091025714,-2.21220618149665,4.30466629545054,3.39934176927255,-6.08309471149871,-1.69272865960361,4.89600985910001,3.02723439689001,-6.05032632100434,-1.02935972459272,-8.18244734785632,-0.320506309022611
"34",-6.26791538810403,6.62842597042493,-6.26791538810403,6.62842597042493,-1.61608110484484,3.72406725278401,4.30466629545054,3.39934176927255,-2.74085614407113,2.87666244782489,4.89600985910001,3.02723439689001,-3.31778227928936,3.44888821322891,-2.34144088265591,5.5205001561778
"35",-3.06725484235004,9.29466473699027,-3.06725484235004,9.29466473699027,1.89311202929184,6.52410958474872,4.30466629545054,3.39934176927255,1.28790351316438,6.08637469499674,4.89600985910001,3.02723439689001,0.577936154019133,6.24561337807009,-0.131541639821021,7.74099626660021
"36",-4.02271629016847,11.7367124795091,-4.02271629016847,11.7367124795091,2.10174446677851,6.62784648828853,4.30466629545054,3.39934176927255,1.41917403595726,6.00653963432805,4.89600985910001,3.02723439689001,0.104698079471689,6.23645423637139,0.260250925047405,8.12329505766986
"37",-5.7250213348239,9.15114955913459,-5.7250213348239,9.15114955913459,0.145761987212143,4.40754056854275,4.30466629545054,3.39934176927255,-0.899530047021738,5.09644108698908,4.89600985910001,3.02723439689001,-2.54898879609702,5.01043220604468,-2.47141567169982,5.40112223472142
"38",-10.4701326044366,3.72386271756549,-10.4701326044366,3.72386271756549,-6.34583730291944,-2.19010124439399,4.30466629545054,3.39934176927255,-6.16032639067352,-1.90874638451112,4.89600985910001,3.02723439689001,-6.00327094623245,-1.11936952831731,-8.05597548033912,-0.194034441505408
"39",-6.43993094833611,7.17382186344055,-6.43993094833611,7.17382186344055,-2.51952739991188,1.75197174941708,4.30466629545054,3.39934176927255,-2.37246653134254,2.13431308911627,4.89600985910001,3.02723439689001,-2.64605925966127,1.95195638663455,-3.71704178637247,4.15549612004877
"40",-9.7225621623751,4.10298232262663,-9.7225621623751,4.10298232262663,-6.37077497468862,-2.19010124439399,4.30466629545054,3.39934176927255,-6.0863830952033,-1.66147526549452,4.89600985910001,3.02723439689001,-6.28442077901103,-0.883014830761846,-7.63145601627047,0.241081890150763
"41",-4.78285406822163,8.77097541650301,-4.78285406822163,8.77097541650301,0.583835648369638,5.12588200922423,4.30466629545054,3.39934176927255,-0.21673006470825,5.22417898119517,4.89600985910001,3.02723439689001,-0.246608550520943,5.31802404166377,-1.96009640531263,5.91244150110861
"42",-10.0448861139334,5.3930024460695,-10.0448861139334,5.3930024460695,-4.40141382998313,0.253264434853929,4.30466629545054,3.39934176927255,-5.30802446480655,3.22888579344797,4.89600985910001,3.02723439689001,-4.89132376080171,3.70815536360761,-5.86248989000933,1.99945114882438
"43",-7.26099918397873,2.47462206321683,-7.26099918397873,2.47462206321683,-6.399695538471,-2.0619329598202,4.30466629545054,3.39934176927255,-6.18071084786201,-2.04298643554724,4.89600985910001,3.02723439689001,-6.07981937336825,-1.15062684237767,-8.13293991256243,-0.26989577993997
"44",-3.74251911675758,9.74446549838868,-3.74251911675758,9.74446549838868,1.60894277203423,6.20315324849171,4.30466629545054,3.39934176927255,1.40918296814184,6.07498882976859,4.89600985910001,3.02723439689001,0.577936154019133,6.13419772209127,-0.499816673442669,7.37272123297856
"45",-9.35828314478605,4.52780639045506,-9.35828314478605,4.52780639045506,-5.2873089709984,-0.269717939652826,4.30466629545054,3.39934176927255,-5.56627789576762,-1.06038944902336,4.89600985910001,3.02723439689001,-5.45694107331365,-0.257645995393914,-6.06909655728152,1.79284448155219
"46",-4.29505784885841,8.14161006343669,-4.29505784885841,8.14161006343669,0.884688491331828,5.4781622417417,4.30466629545054,3.39934176927255,1.24533453338649,4.75692301329636,4.89600985910001,3.02723439689001,0.595149405084714,5.48780576396135,-1.40836655422693,6.4641713521943
"47",-7.69286045257815,7.09121195184005,-7.69286045257815,7.09121195184005,-2.03540461872353,2.26399289203127,4.30466629545054,3.39934176927255,-1.67812663731513,2.72888283720372,4.89600985910001,3.02723439689001,-2.67045341543055,2.93036027909829,-4.50405902280033,3.36847888362091
