"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-3683668.000033,3609347.63337743,13000015.085,12000014.354
"2",-6925339.363813,6609341.99877001,13000015.085,12000014.354
"3",-3816668.69787466,3475680.65625366,13000015.085,12000014.354
"4",-5190336.16509633,4984346.24968466,13000015.085,12000014.354
"5",-7288005.384354,6508342.448098,13000015.085,12000014.354
"6",-6671673.58431767,6646341.59734366,13000015.085,12000014.354
"7",-6315005.92764066,6029342.36387766,13000015.085,12000014.354
"8",-3092333.494356,3259348.36099966,13000015.085,12000014.354
"9",-4162003.74786433,3743345.68785666,13000015.085,12000014.354
"10",-1926334.767853,1679348.354959,13000015.085,12000014.354
"11",-4461669.40952433,4456012.92277509,13000015.085,12000014.354
"12",-3201673.63854667,3491009.00921166,13000015.085,12000014.354
"13",-4918671.27957866,5157008.60943234,13000015.085,12000014.354
"14",-8395008.72722434,8033339.39472933,13000015.085,12000014.354
"15",-6682006.66743799,6519675.28361375,13000015.085,12000014.354
