"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-7665009.76870167,7407678.76889066,13846177.6530769,10588254.0423529
"2",-5027342.51931967,5463011.050391,13846177.6530769,10588254.0423529
"3",-7208009.912536,7137678.76680033,13846177.6530769,10588254.0423529
"4",-7833676.87167466,7387011.956802,13846177.6530769,10588254.0423529
"5",-5261009.48078001,5558677.56015933,13846177.6530769,10588254.0423529
"6",-6870010.82493066,6688343.380933,13846177.6530769,10588254.0423529
"7",-6716344.35774301,6459344.519045,13846177.6530769,10588254.0423529
"8",-5694674.584135,5252678.70440233,13846177.6530769,10588254.0423529
"9",-4679675.29694634,4367011.92212867,13846177.6530769,10588254.0423529
"10",-7250010.25316866,7038012.190338,13846177.6530769,10588254.0423529
"11",-6386676.825209,6958344.12552467,13846177.6530769,10588254.0423529
"12",-4811676.06857566,4780344.63368633,13846177.6530769,10588254.0423529
"13",-4694675.40101267,4454011.706834,13846177.6530769,10588254.0423529
"14",-7117345.65005001,7029009.77115899,13846177.6530769,10588254.0423529
"15",-5008009.01832967,4485678.40801667,13846177.6530769,10588254.0423529
