"Interval_length","group"
4.81753438820525,"CSA-M"
5.59743514895699,"CSA-M"
4.95195951268243,"CSA-M"
6.46952196057484,"CSA-M"
5.11104994310061,"CSA-M"
5.59741967467964,"CSA-M"
5.42969449832666,"CSA-M"
5.47952682966483,"CSA-M"
5.7210876678158,"CSA-M"
5.17651295921759,"CSA-M"
4.7010009903184,"CSA-M"
5.15356855669171,"CSA-M"
5.15492639936375,"CSA-M"
5.3031960763014,"CSA-M"
5.3608979222873,"CSA-M"
4.89219881815442,"CSA-M"
5.34624325656869,"CSA-M"
4.38419750514759,"CSA-M"
5.09275789306705,"CSA-M"
5.819176624825,"CSA-M"
6.03690604737776,"CSA-M"
5.52449909796078,"CSA-M"
4.97473053735079,"CSA-M"
5.39425450662301,"CSA-M"
5.64428397270505,"CSA-M"
4.83923486204659,"CSA-M"
4.84695177447612,"CSA-M"
5.88720367468617,"CSA-M"
5.46620611545203,"CSA-M"
5.34179524801158,"CSA-M"
5.11318243413688,"CSA-M"
5.05704243292591,"CSA-M"
5.0850448280037,"CSA-M"
5.3168395036181,"CSA-M"
6.32783180978072,"CSA-M"
4.61044574026151,"CSA-M"
5.04823043803988,"CSA-M"
5.22832681471856,"CSA-M"
5.08769785575384,"CSA-M"
5.61095463204416,"CSA-M"
5.34640496534819,"CSA-M"
5.44671810721721,"CSA-M"
5.06271390816046,"CSA-M"
4.46958906090508,"CSA-M"
4.78236506381995,"CSA-M"
5.06359084635517,"CSA-M"
4.65610307508093,"CSA-M"
5.33482515116937,"CSA-M"
5.73358286901838,"CSA-M"
5.10004083464734,"CSA-M"
7.96998579704387,"CSA-Q"
6.51842833796274,"CSA-Q"
7.70438201321638,"CSA-Q"
9.24247990679124,"CSA-Q"
7.16141868773876,"CSA-Q"
7.52905037399429,"CSA-Q"
8.01798433598489,"CSA-Q"
7.74205926851862,"CSA-Q"
7.41409838125154,"CSA-Q"
9.27912269531646,"CSA-Q"
9.2026038617877,"CSA-Q"
6.9608707841043,"CSA-Q"
7.53678050477759,"CSA-Q"
7.90057297070285,"CSA-Q"
8.40709746415086,"CSA-Q"
8.33561198945901,"CSA-Q"
7.01205276164195,"CSA-Q"
7.18197614614675,"CSA-Q"
7.92196874305198,"CSA-Q"
7.87550920848919,"CSA-Q"
8.8872387474987,"CSA-Q"
7.52112772396982,"CSA-Q"
9.08740378311361,"CSA-Q"
7.72195592631368,"CSA-Q"
7.61713001062633,"CSA-Q"
7.58299889340814,"CSA-Q"
8.74019915437945,"CSA-Q"
7.75954476665311,"CSA-Q"
9.03141874941207,"CSA-Q"
8.91413691388427,"CSA-Q"
9.54283439616023,"CSA-Q"
8.55738988672992,"CSA-Q"
7.58928798717118,"CSA-Q"
8.19299721909525,"CSA-Q"
8.62346001390276,"CSA-Q"
6.98622741398363,"CSA-Q"
8.91662842904566,"CSA-Q"
8.69364725112784,"CSA-Q"
7.99991251587912,"CSA-Q"
7.33048906515944,"CSA-Q"
10.1115764606517,"CSA-Q"
8.79771654177813,"CSA-Q"
9.57774761236652,"CSA-Q"
8.15351194798529,"CSA-Q"
7.36226935586337,"CSA-Q"
8.0931563311146,"CSA-Q"
7.65926942841742,"CSA-Q"
8.26433573651842,"CSA-Q"
8.56983507944247,"CSA-Q"
7.32278340670135,"CSA-Q"
7.30075489600333,"ITE-NUC"
6.72670060939922,"ITE-NUC"
6.17179771256165,"ITE-NUC"
8.34230109520031,"ITE-NUC"
7.11854209572802,"ITE-NUC"
5.86649004410345,"ITE-NUC"
6.05553813669012,"ITE-NUC"
7.10066534313099,"ITE-NUC"
7.21043789671423,"ITE-NUC"
7.97207954617126,"ITE-NUC"
7.36884803600098,"ITE-NUC"
5.86060578744676,"ITE-NUC"
6.85488665225054,"ITE-NUC"
7.32549497104213,"ITE-NUC"
7.521723481004,"ITE-NUC"
6.29275673502438,"ITE-NUC"
5.99367221450717,"ITE-NUC"
5.91186961007373,"ITE-NUC"
7.12173469710387,"ITE-NUC"
7.28333468226974,"ITE-NUC"
7.17056645227026,"ITE-NUC"
6.90639770348127,"ITE-NUC"
7.2737930136994,"ITE-NUC"
6.99154516044583,"ITE-NUC"
6.18840537661797,"ITE-NUC"
6.30709767136359,"ITE-NUC"
6.5063022093885,"ITE-NUC"
7.14607472267677,"ITE-NUC"
7.93275930262923,"ITE-NUC"
7.33125536068404,"ITE-NUC"
8.38888587892243,"ITE-NUC"
6.66501889908031,"ITE-NUC"
6.5624015525643,"ITE-NUC"
5.9318005003439,"ITE-NUC"
7.36368913502627,"ITE-NUC"
6.4435261538158,"ITE-NUC"
6.84759042671536,"ITE-NUC"
8.09205181608566,"ITE-NUC"
7.3421372283145,"ITE-NUC"
6.78987066872024,"ITE-NUC"
7.65808959549763,"ITE-NUC"
6.06428524177959,"ITE-NUC"
6.79595649352047,"ITE-NUC"
6.85705078387887,"ITE-NUC"
7.90332354643295,"ITE-NUC"
6.29362228128268,"ITE-NUC"
6.34547500453902,"ITE-NUC"
7.71521194085375,"ITE-NUC"
6.57950843562523,"ITE-NUC"
7.44640098241747,"ITE-NUC"
9.47788362720514,"CSA-B"
9.11502376942498,"CSA-B"
9.09425283359412,"CSA-B"
9.72381004326845,"CSA-B"
9.19873434704151,"CSA-B"
9.41763156992543,"CSA-B"
9.32608605005106,"CSA-B"
9.18138853529966,"CSA-B"
9.19884969211388,"CSA-B"
8.92609138309466,"CSA-B"
8.73678695437973,"CSA-B"
8.60806379772302,"CSA-B"
9.39007570925039,"CSA-B"
9.99746660914398,"CSA-B"
8.46008535678573,"CSA-B"
10.1472994458037,"CSA-B"
8.63516166864365,"CSA-B"
9.16697710213781,"CSA-B"
8.92458811293008,"CSA-B"
9.1933722999289,"CSA-B"
8.97098457910686,"CSA-B"
8.88053901711254,"CSA-B"
9.6232855830629,"CSA-B"
8.98255499364789,"CSA-B"
9.56330541291163,"CSA-B"
8.55628276493758,"CSA-B"
9.77508844130796,"CSA-B"
9.52660987014674,"CSA-B"
9.37615225257537,"CSA-B"
8.5939035674536,"CSA-B"
8.74650274888896,"CSA-B"
9.0119746474714,"CSA-B"
8.84759573899082,"CSA-B"
9.71223035983573,"CSA-B"
8.90768361283886,"CSA-B"
9.17341848266334,"CSA-B"
8.05726704382053,"CSA-B"
9.96220566121207,"CSA-B"
8.91040981253253,"CSA-B"
9.50268160861925,"CSA-B"
9.32440041212766,"CSA-B"
9.63803965426035,"CSA-B"
8.71728948369642,"CSA-B"
8.55466929998452,"CSA-B"
8.37866246569802,"CSA-B"
9.73807832466513,"CSA-B"
8.99222461730639,"CSA-B"
9.0219640567658,"CSA-B"
8.59019427164409,"CSA-B"
9.21123543795298,"CSA-B"
