"Interval_length","group"
7.99296561533767,"CSA-M"
6.83926742388998,"CSA-M"
6.99777476593544,"CSA-M"
6.42565751143084,"CSA-M"
7.07923683715864,"CSA-M"
12.7023823243475,"CSA-M"
9.50766101462094,"CSA-M"
7.59599081061534,"CSA-M"
6.46860840979642,"CSA-M"
7.6450432532686,"CSA-M"
7.37983428938661,"CSA-M"
7.63774636151279,"CSA-M"
6.806047546837,"CSA-M"
8.27760646943432,"CSA-M"
6.84073563875134,"CSA-M"
7.10780734322494,"CSA-M"
6.97941399690421,"CSA-M"
7.23229604544761,"CSA-M"
7.27708143654,"CSA-M"
9.49500593916465,"CSA-M"
8.33313181455681,"CSA-M"
7.56593068530516,"CSA-M"
9.66761798380275,"CSA-M"
7.75508943741011,"CSA-M"
7.67252628541273,"CSA-M"
8.23471232595948,"CSA-M"
6.90355994094674,"CSA-M"
7.72749200801387,"CSA-M"
6.68576913164192,"CSA-M"
8.55335317125769,"CSA-M"
9.96430409838101,"CSA-M"
7.50840974925108,"CSA-M"
7.65867966540275,"CSA-M"
7.70608889940431,"CSA-M"
7.51249982255383,"CSA-M"
7.5518390893254,"CSA-M"
7.53553950265502,"CSA-M"
8.15256902332408,"CSA-M"
6.42928506142425,"CSA-M"
7.28117062663441,"CSA-M"
7.90810690995185,"CSA-M"
9.09310101572127,"CSA-M"
7.69938513927671,"CSA-M"
7.00097522481372,"CSA-M"
7.69041376517629,"CSA-M"
11.7739787483702,"CSA-M"
6.1768271931399,"CSA-M"
7.18906292564044,"CSA-M"
8.33321643832272,"CSA-M"
7.24108390507678,"CSA-M"
10.7673548700172,"CSA-Q"
10.948500093809,"CSA-Q"
9.2565032380401,"CSA-Q"
10.112127139544,"CSA-Q"
9.02199646630785,"CSA-Q"
11.1249557377192,"CSA-Q"
10.3792376925221,"CSA-Q"
10.065374990707,"CSA-Q"
10.1376529262889,"CSA-Q"
11.0766089094699,"CSA-Q"
9.89138987115678,"CSA-Q"
11.2492464425269,"CSA-Q"
11.2010931124977,"CSA-Q"
8.23435551199728,"CSA-Q"
9.21013734851329,"CSA-Q"
10.2799293540768,"CSA-Q"
9.70785825104165,"CSA-Q"
10.9552921856258,"CSA-Q"
10.6382974858376,"CSA-Q"
9.14768221112143,"CSA-Q"
10.6625139885431,"CSA-Q"
9.32737936613201,"CSA-Q"
10.6280918902797,"CSA-Q"
11.1187687820347,"CSA-Q"
7.9014078256446,"CSA-Q"
9.31892917319321,"CSA-Q"
10.381295863486,"CSA-Q"
10.3739289139098,"CSA-Q"
10.6979742599489,"CSA-Q"
9.34821394614519,"CSA-Q"
10.4884350630877,"CSA-Q"
8.79878103917586,"CSA-Q"
9.33351910800223,"CSA-Q"
10.3598148053136,"CSA-Q"
8.83125817610027,"CSA-Q"
10.308531186987,"CSA-Q"
10.730053495629,"CSA-Q"
10.120104621915,"CSA-Q"
11.2484414923,"CSA-Q"
8.91071427793584,"CSA-Q"
10.1823409235223,"CSA-Q"
10.756371741892,"CSA-Q"
9.21168029504918,"CSA-Q"
9.80915529686807,"CSA-Q"
9.81555720259941,"CSA-Q"
9.88113602570768,"CSA-Q"
9.55132080863848,"CSA-Q"
10.6449635846139,"CSA-Q"
10.2254486687891,"CSA-Q"
9.18967162152184,"CSA-Q"
7.48788662508671,"ITE-NUC"
6.59921410846354,"ITE-NUC"
6.61737014441161,"ITE-NUC"
7.23418883269973,"ITE-NUC"
6.56764900731063,"ITE-NUC"
7.61715390108108,"ITE-NUC"
6.18871947920339,"ITE-NUC"
7.75037994729172,"ITE-NUC"
6.03745129811969,"ITE-NUC"
7.86708364852664,"ITE-NUC"
6.08408317494084,"ITE-NUC"
7.62191822778954,"ITE-NUC"
7.18185360849601,"ITE-NUC"
6.48038467365423,"ITE-NUC"
7.10315528548144,"ITE-NUC"
7.79954452178052,"ITE-NUC"
6.77170826896528,"ITE-NUC"
6.93504783305062,"ITE-NUC"
8.51953802564639,"ITE-NUC"
6.56120421757831,"ITE-NUC"
7.12047015405447,"ITE-NUC"
6.84047056278821,"ITE-NUC"
7.36473972259388,"ITE-NUC"
8.08543138759713,"ITE-NUC"
7.22029919437934,"ITE-NUC"
6.72980189521744,"ITE-NUC"
7.97204938611566,"ITE-NUC"
6.96691944217865,"ITE-NUC"
7.69569353132896,"ITE-NUC"
6.57221324129418,"ITE-NUC"
6.92377221442971,"ITE-NUC"
7.18984871289885,"ITE-NUC"
6.03706473946705,"ITE-NUC"
6.94143125537774,"ITE-NUC"
6.66846795007915,"ITE-NUC"
7.16717325116191,"ITE-NUC"
6.36416264431612,"ITE-NUC"
6.14310360080137,"ITE-NUC"
6.8805227517474,"ITE-NUC"
7.60149549215165,"ITE-NUC"
7.66256545972001,"ITE-NUC"
7.87217579416179,"ITE-NUC"
6.5755734731819,"ITE-NUC"
6.33941705351816,"ITE-NUC"
6.0811913638493,"ITE-NUC"
5.96047004893893,"ITE-NUC"
7.01115981105015,"ITE-NUC"
7.21906668362787,"ITE-NUC"
5.99489836745781,"ITE-NUC"
6.43772123245695,"ITE-NUC"
10.6264591252758,"CSA-B"
9.9289816302662,"CSA-B"
11.3887565583703,"CSA-B"
12.521788498453,"CSA-B"
10.7629871656878,"CSA-B"
10.9472006605127,"CSA-B"
10.4704525272264,"CSA-B"
12.6059986484683,"CSA-B"
10.6839245208104,"CSA-B"
9.73144008069776,"CSA-B"
10.2595185880692,"CSA-B"
11.1198309862083,"CSA-B"
11.0858615516714,"CSA-B"
10.7135481754412,"CSA-B"
10.2593377743271,"CSA-B"
10.7181928325174,"CSA-B"
10.9270671766655,"CSA-B"
12.522487370555,"CSA-B"
11.9069077789407,"CSA-B"
11.1304957488783,"CSA-B"
10.1513232968949,"CSA-B"
9.87022324444396,"CSA-B"
11.0322089740952,"CSA-B"
10.7185286354404,"CSA-B"
10.7665622750063,"CSA-B"
11.0159141079551,"CSA-B"
10.2892187689334,"CSA-B"
11.1789553730119,"CSA-B"
10.5376446031231,"CSA-B"
10.4543663171712,"CSA-B"
10.4114293757897,"CSA-B"
11.5098222564978,"CSA-B"
10.8177371599684,"CSA-B"
10.6025081062705,"CSA-B"
11.6651952325028,"CSA-B"
10.7026745176552,"CSA-B"
11.8598916498628,"CSA-B"
10.8705000927169,"CSA-B"
11.5566202854614,"CSA-B"
13.009826308644,"CSA-B"
10.5202229994142,"CSA-B"
10.1025890532036,"CSA-B"
11.5932127249282,"CSA-B"
10.8763310793631,"CSA-B"
11.494876771621,"CSA-B"
11.3113432644114,"CSA-B"
10.7101536925056,"CSA-B"
11.2917984429291,"CSA-B"
10.3087223282523,"CSA-B"
10.6924776914135,"CSA-B"
