"Interval_length","group"
16.2293533805248,"CSA-M"
11.2121103036142,"CSA-M"
8.39706647604363,"CSA-M"
7.68012120304531,"CSA-M"
12.9013429840476,"CSA-M"
9.59857743873909,"CSA-M"
8.2274814061318,"CSA-M"
12.211465953201,"CSA-M"
9.86542829853326,"CSA-M"
10.9713069659645,"CSA-M"
11.125762618082,"CSA-M"
9.02941409649953,"CSA-M"
8.96416339573109,"CSA-M"
11.0024790105887,"CSA-M"
10.3376027066752,"CSA-M"
9.18886008022415,"CSA-M"
11.6133621929884,"CSA-M"
9.40986768117865,"CSA-M"
7.47206890493649,"CSA-M"
11.2564996220648,"CSA-M"
7.35814001970285,"CSA-M"
10.2148526557578,"CSA-M"
10.7655770031539,"CSA-M"
11.245609684121,"CSA-M"
9.40814509963277,"CSA-M"
13.2083026582135,"CSA-M"
13.5217589579406,"CSA-M"
10.4767510159487,"CSA-M"
9.36529701628874,"CSA-M"
9.17628120116932,"CSA-M"
9.67041496320908,"CSA-M"
8.72456830459949,"CSA-M"
10.6349574005556,"CSA-M"
10.3759710112498,"CSA-M"
10.6380457516358,"CSA-M"
9.51185985974785,"CSA-M"
11.7728471235422,"CSA-M"
10.8220470340804,"CSA-M"
8.92640971513461,"CSA-M"
9.92380913490904,"CSA-M"
11.3770112994123,"CSA-M"
11.4405654441026,"CSA-M"
12.6941951182686,"CSA-M"
9.29410826196028,"CSA-M"
12.2452965006331,"CSA-M"
9.06391959148013,"CSA-M"
8.36195597698362,"CSA-M"
22.8562159719471,"CSA-M"
10.2181456353362,"CSA-M"
15.4222555456604,"CSA-M"
12.2480224861719,"CSA-Q"
13.0647622101808,"CSA-Q"
10.7602427233286,"CSA-Q"
12.7710945833836,"CSA-Q"
12.2443229304016,"CSA-Q"
12.878401840563,"CSA-Q"
10.652421923617,"CSA-Q"
11.8827971582989,"CSA-Q"
12.1465777391176,"CSA-Q"
11.9023061792084,"CSA-Q"
13.2733584783211,"CSA-Q"
