"Interval_length","group"
9.26798469612995,"CSA-huber"
8.76114695276453,"CSA-huber"
8.9829645580291,"CSA-huber"
10.6111400287191,"CSA-huber"
9.59371649401928,"CSA-huber"
8.33351012335221,"CSA-M"
7.36273723338056,"CSA-M"
7.32171690788906,"CSA-M"
6.61729120587092,"CSA-M"
7.44363433795192,"CSA-M"
9.95622409372689,"CSA-Q"
9.42416911283964,"CSA-Q"
9.28392144565164,"CSA-Q"
9.42529772827353,"CSA-Q"
9.0806972635153,"CSA-Q"
9.80919913164045,"ITE-NUC"
9.41084472012872,"ITE-NUC"
8.84353052633902,"ITE-NUC"
9.03390527491128,"ITE-NUC"
9.46179058065489,"ITE-NUC"
17.6379167076715,"CSA-B"
14.7144257153406,"CSA-B"
14.8969220736349,"CSA-B"
13.8106108830801,"CSA-B"
17.5200295262352,"CSA-B"
